ora_inizio,data,id_giocatore,punteggio,ora_fine,id_pista
17:44,2022-09-15,509918,201,21:31,8
20:45,2022-01-15,491807,146,21:11,12
11:11,2020-09-06,408222,64,16:57,6
09:50,2020-10-14,514726,144,13:04,14
21:37,2021-10-15,528698,274,21:45,7
18:14,2020-01-19,528158,208,19:21,4
17:56,2021-06-29,434635,76,19:46,10
18:01,2022-03-17,567529,187,18:08,10
18:40,2021-03-21,410846,209,19:30,1
09:10,2020-03-06,573022,57,15:30,11
16:09,2022-12-25,536776,198,20:31,2
16:55,2021-05-14,554338,129,18:53,2
14:45,2022-05-21,475162,109,19:05,15
09:03,2023-01-12,505847,215,15:30,5
13:25,2021-04-14,421797,170,20:21,7
17:07,2021-10-26,476709,0,17:16,14
21:17,2022-08-04,450029,159,21:28,10
19:45,2022-05-30,512332,58,21:34,3
19:40,2022-04-07,593990,288,21:55,3
19:37,2021-07-13,567228,42,21:47,5
14:48,2020-09-01,504780,72,21:16,5
14:08,2021-07-26,401147,13,18:29,5
17:53,2021-01-09,594959,293,21:20,11
16:33,2022-01-23,577709,74,19:08,5
11:11,2022-04-13,521901,154,14:03,12
20:49,2020-12-23,576711,159,21:46,12
14:07,2021-11-04,435112,199,19:22,8
17:08,2022-02-28,402301,98,20:44,15
12:58,2022-07-26,508423,289,15:59,5
15:08,2021-01-26,401698,90,20:29,6
10:49,2022-03-05,445807,274,20:02,5
19:16,2022-05-18,461146,158,20:30,10
20:30,2021-06-12,558432,297,21:19,8
18:55,2023-01-20,487095,235,19:29,4
17:31,2021-09-13,556480,120,21:33,15
15:38,2021-10-25,430481,179,19:15,1
20:58,2022-12-23,566262,89,21:41,14
14:27,2022-07-03,493838,142,15:41,11
13:18,2021-07-29,528033,98,19:22,7
10:59,2021-03-06,530413,223,13:55,7
20:58,2022-08-19,443653,298,21:32,13
09:58,2022-07-22,444505,184,19:31,14
10:08,2022-05-16,563122,4,10:25,14
15:30,2020-03-10,422540,266,16:05,2
19:38,2021-11-22,432399,85,20:07,1
16:54,2023-01-22,403033,195,16:57,9
12:52,2022-04-28,471309,154,16:14,15
14:15,2021-09-21,516625,276,14:15,14
16:43,2020-05-08,541380,276,21:07,5
09:15,2022-08-30,478312,150,13:04,5
17:15,2020-12-13,461528,129,20:07,9
21:16,2021-05-16,442682,179,21:18,4
13:46,2020-03-31,413807,271,18:56,10
18:19,2022-11-19,513529,241,19:25,7
16:44,2021-12-24,454281,156,17:45,10
14:03,2022-11-29,470687,66,16:13,5
11:43,2021-09-25,533629,290,20:55,12
11:02,2022-11-21,441172,2,18:34,6
12:18,2020-05-10,409365,210,20:32,1
10:01,2022-03-20,432568,123,13:46,13
14:31,2020-05-05,444546,48,21:55,3
11:25,2020-02-20,509834,173,20:03,6
17:23,2021-05-17,439423,4,21:16,4
13:44,2020-09-22,580497,28,15:09,8
10:01,2022-07-08,577764,148,15:45,9
15:36,2020-02-02,591982,12,20:55,9
20:59,2021-06-08,591309,182,21:45,2
17:27,2022-03-26,484491,206,21:13,13
09:31,2022-03-02,443390,230,15:04,8
15:38,2022-08-02,410276,217,16:51,3
09:00,2020-04-19,546858,139,13:03,15
17:17,2021-05-28,549674,108,21:19,8
15:37,2020-09-18,506770,72,20:46,7
13:00,2020-01-17,534608,1,19:00,1
10:21,2020-10-22,423323,96,19:49,6
16:27,2022-12-21,441060,44,17:10,6
20:47,2020-04-11,540783,107,21:15,2
11:00,2022-08-11,524934,148,11:33,2
16:35,2022-04-23,430623,126,17:50,9
19:04,2022-12-15,556473,132,19:53,7
16:39,2022-04-02,486887,48,21:54,14
13:58,2020-03-25,521509,282,14:08,7
16:29,2020-03-13,419931,127,18:43,2
17:55,2022-05-08,537337,262,20:38,4
15:20,2020-08-08,583297,300,16:47,14
12:19,2021-05-06,426209,12,20:20,15
12:05,2020-08-02,467722,110,13:06,14
10:54,2022-03-31,415929,45,15:25,5
12:42,2021-01-04,445292,189,14:04,4
15:59,2020-09-13,584886,164,16:54,15
18:58,2020-03-26,417103,285,20:24,3
14:49,2022-10-22,469729,167,18:07,12
11:15,2021-08-28,594722,190,16:27,7
11:16,2022-12-14,472163,248,19:20,3
11:33,2023-01-27,568917,286,15:54,5
10:29,2022-01-22,464968,4,13:10,8
14:16,2021-08-02,461810,198,15:23,8
15:48,2020-09-30,510838,46,16:51,14
14:42,2021-07-18,486056,99,16:41,12
19:42,2021-11-21,510948,197,20:36,8
10:07,2021-07-02,547944,155,14:53,8
21:46,2020-12-27,574135,87,21:49,13
21:45,2020-12-15,431265,288,21:51,3
21:06,2021-03-09,434057,155,21:52,2
12:47,2021-12-27,426632,284,18:18,14
16:32,2020-08-26,421742,69,19:38,7
09:05,2021-06-18,537607,50,20:11,9
18:53,2021-11-11,524140,190,20:42,1
09:42,2021-04-16,531402,99,16:37,8
11:35,2021-12-14,511159,41,20:33,4
14:47,2022-02-06,480246,90,15:17,1
12:51,2022-06-19,568262,260,19:20,2
10:18,2021-04-21,477515,234,18:18,13
09:27,2021-12-05,468430,29,20:10,8
18:16,2022-03-28,432853,109,19:26,14
17:20,2022-08-26,471464,36,19:32,7
16:10,2020-06-12,572008,151,19:29,12
21:54,2022-10-03,492665,48,21:56,3
10:38,2020-04-14,573569,131,19:24,5
16:00,2022-09-14,519820,257,17:07,13
15:17,2020-03-22,540471,278,16:44,4
14:22,2020-01-04,452193,213,20:23,12
19:15,2022-02-22,452883,19,20:58,3
10:45,2021-08-10,404791,242,19:40,9
10:03,2021-09-01,433440,163,21:10,2
10:40,2022-01-04,469318,59,21:26,8
10:48,2021-06-09,559527,109,13:19,10
19:20,2020-08-14,414766,132,21:08,11
15:31,2020-10-26,562574,294,18:41,3
21:57,2021-10-12,523501,185,21:59,12
12:20,2022-11-26,402370,258,17:39,6
15:08,2020-06-22,539513,195,15:21,2
11:19,2020-06-09,406300,245,15:50,2
18:00,2021-02-28,569321,297,21:57,10
21:20,2022-03-27,569842,223,21:36,8
12:09,2020-11-02,501320,113,14:50,2
19:35,2022-07-03,502883,218,21:24,2
19:04,2022-04-25,505433,259,20:50,1
19:34,2022-10-03,590234,24,20:38,2
12:17,2020-12-07,435579,84,21:18,3
10:36,2022-04-14,412664,36,12:27,1
09:12,2022-10-18,533919,15,18:02,15
12:31,2020-12-20,434663,48,21:47,11
18:21,2021-01-31,426321,235,19:42,2
17:37,2021-09-06,567842,300,19:07,15
10:56,2020-07-28,535371,133,21:23,9
16:57,2020-11-23,486718,253,17:27,1
12:12,2022-10-11,440274,17,20:43,14
17:04,2020-08-02,409273,188,19:29,10
13:07,2021-03-07,486737,185,21:58,7
15:31,2020-06-20,435017,24,20:50,1
16:38,2022-12-10,573849,161,18:15,10
13:50,2022-07-13,432200,97,20:37,8
13:08,2021-01-21,493263,88,18:18,13
13:49,2021-09-13,596100,274,18:53,4
09:08,2021-12-04,573306,198,21:36,3
12:42,2020-07-22,538457,235,13:14,3
19:09,2020-03-17,542891,129,21:03,9
13:46,2020-09-13,540462,0,18:12,1
11:50,2022-02-14,523088,212,11:55,13
11:11,2021-03-28,411522,257,19:02,12
10:39,2020-09-20,484073,81,17:50,3
11:19,2022-07-07,423012,222,21:21,10
09:20,2020-09-01,409209,50,15:39,5
19:38,2020-06-04,500856,226,21:25,11
18:45,2023-01-29,473397,274,20:10,11
18:35,2022-03-22,458468,248,19:47,15
16:13,2021-06-05,447420,282,21:21,11
15:20,2020-08-30,500527,120,17:37,14
20:48,2021-02-04,560587,13,21:20,13
18:31,2022-01-01,567088,9,20:45,15
11:26,2022-10-20,419775,53,13:14,13
20:23,2020-10-21,550749,218,21:01,3
21:46,2023-01-26,548599,55,21:53,12
21:41,2021-11-25,404045,87,21:43,3
21:56,2020-07-19,412764,296,21:57,6
10:12,2020-01-01,467688,19,16:26,1
10:46,2021-11-04,519611,212,15:15,5
17:35,2022-11-30,597487,299,19:44,3
15:08,2020-08-12,488384,91,18:40,10
12:59,2020-02-07,468818,297,21:20,4
21:05,2021-07-27,574502,213,21:49,12
18:10,2021-11-30,407900,114,20:25,14
15:17,2020-03-30,451148,199,20:24,7
10:09,2020-06-17,500571,170,11:34,8
13:16,2021-08-22,411432,191,17:57,5
20:09,2021-06-28,416817,291,21:48,9
09:43,2022-03-15,575137,137,18:43,5
10:56,2020-05-23,419143,128,17:43,15
12:56,2022-08-28,537576,150,20:49,8
13:03,2022-05-08,505658,162,15:16,3
18:08,2020-04-25,598319,230,20:13,8
09:23,2021-07-14,511711,121,10:00,11
13:40,2020-03-08,583173,59,17:45,9
09:29,2020-06-27,433684,159,21:44,5
13:43,2021-11-24,551060,110,21:29,6
16:23,2021-11-28,463148,167,17:58,5
17:53,2020-08-07,554296,236,20:45,11
09:10,2020-12-28,498523,24,16:36,6
19:23,2022-06-27,497595,128,20:26,5
18:20,2021-04-16,420057,153,20:13,13
17:02,2021-09-25,487420,79,18:20,10
18:50,2022-08-02,545530,167,21:51,13
17:23,2020-10-21,525727,68,19:07,9
19:42,2021-05-25,402660,140,20:11,14
14:39,2021-06-21,555072,89,20:23,12
12:31,2020-08-26,405574,27,15:42,11
21:07,2021-07-04,589487,193,21:08,10
11:34,2021-02-13,407629,166,13:33,10
21:02,2022-07-19,459287,242,21:24,10
17:21,2021-08-28,415984,32,18:42,9
14:29,2021-04-10,531128,7,15:37,9
18:03,2020-09-11,577427,125,21:43,2
12:10,2023-01-12,582252,18,13:50,11
12:00,2022-05-20,592003,78,18:40,1
15:39,2020-05-27,597081,117,17:07,12
18:17,2020-05-19,493407,19,21:42,8
14:59,2022-10-10,510606,185,18:19,15
17:04,2020-06-22,521259,112,17:47,12
16:26,2021-06-19,433781,255,17:34,12
18:30,2021-03-29,538401,289,18:49,10
12:57,2022-10-27,554186,186,13:20,8
17:00,2022-03-11,546980,244,19:10,6
15:21,2021-11-23,450238,269,15:51,7
11:16,2021-08-18,537388,6,17:36,6
20:24,2021-04-17,451844,121,20:59,14
17:17,2021-07-19,557608,177,19:59,5
12:33,2022-10-20,412753,128,20:36,1
14:29,2021-07-30,426543,147,15:02,11
12:33,2021-11-05,516660,81,13:16,2
12:53,2020-12-04,441378,247,17:31,8
21:33,2020-06-10,455259,49,21:52,8
13:00,2022-01-04,414406,203,13:02,15
15:53,2021-02-21,421455,127,16:48,5
13:34,2021-06-29,441811,266,16:54,13
19:12,2021-08-23,455564,275,20:41,13
17:39,2021-02-02,482238,160,20:53,11
14:07,2022-03-01,450632,294,18:45,6
18:13,2020-04-24,578252,113,20:42,11
13:29,2022-11-22,549934,260,16:38,1
19:22,2021-10-25,519449,294,20:46,2
11:04,2022-11-28,574511,268,14:31,11
10:59,2020-12-26,577187,177,20:50,11
10:03,2022-11-13,524304,215,15:33,10
13:51,2020-01-31,537188,197,18:33,3
16:16,2020-04-27,436323,61,17:10,7
14:29,2022-09-12,452606,26,16:17,9
13:09,2022-11-12,450009,190,13:52,7
18:01,2020-05-07,505496,282,21:51,2
20:52,2021-10-16,515381,226,21:35,3
18:32,2022-04-14,524394,278,20:42,6
21:37,2023-01-13,501945,298,21:48,8
09:59,2022-12-13,508749,252,11:21,7
20:07,2020-08-24,460817,8,20:32,15
11:21,2022-01-19,536901,108,20:53,2
16:39,2020-10-20,461950,91,19:15,3
09:42,2021-03-28,442594,15,11:59,10
11:27,2022-09-25,425089,207,17:35,14
13:09,2021-11-24,591422,18,14:45,2
17:01,2021-09-07,488201,97,18:47,9
10:18,2022-02-08,413115,68,11:40,15
09:49,2022-06-16,430769,8,21:50,11
09:58,2022-01-07,588684,214,13:25,1
17:37,2021-06-12,506294,227,21:49,11
16:55,2020-05-13,547044,81,17:01,8
17:00,2021-04-09,539935,190,17:47,4
17:46,2022-11-04,519372,98,20:22,8
10:56,2022-08-28,587087,109,15:20,6
18:44,2021-09-09,405868,5,19:41,13
17:06,2022-10-30,438083,287,20:13,12
11:56,2020-01-02,427529,92,12:45,7
11:23,2022-10-11,499107,80,13:07,7
21:13,2021-02-11,444229,247,21:53,7
10:14,2021-01-25,588358,192,19:41,2
15:16,2021-02-18,484073,41,19:37,13
16:23,2021-08-26,525614,222,19:06,15
11:33,2022-02-10,424161,105,12:46,10
19:21,2020-04-24,504310,272,19:25,8
14:54,2020-06-28,509983,10,17:05,2
12:35,2020-12-06,599432,162,18:59,8
10:20,2022-10-12,523287,150,21:31,4
10:35,2021-04-16,481183,228,14:50,14
15:03,2022-04-21,549170,141,17:04,5
09:11,2021-10-07,472929,23,16:42,7
21:15,2022-08-08,461126,101,21:54,8
18:28,2022-07-02,554492,72,21:31,15
10:42,2020-01-29,596692,251,19:12,11
16:32,2021-01-01,451346,205,17:47,4
10:32,2022-12-14,419136,297,13:46,5
16:44,2020-05-05,466769,248,16:47,8
12:52,2021-08-31,516890,273,16:20,12
18:59,2021-09-18,571297,95,20:50,8
17:04,2022-02-17,586557,289,17:37,13
17:34,2021-03-07,500182,117,21:23,15
20:08,2022-12-10,588658,215,21:58,11
12:56,2022-12-04,538493,87,20:07,6
13:11,2022-09-09,556069,100,21:06,9
11:17,2021-08-09,544478,176,20:56,9
20:38,2021-10-12,460198,25,20:39,5
11:01,2020-09-24,505502,252,13:09,2
11:40,2021-07-16,456609,183,17:11,13
09:36,2022-12-02,506567,170,17:32,1
16:45,2020-07-26,510129,133,21:10,7
21:28,2020-07-11,537637,175,21:49,14
21:02,2022-06-18,569368,230,21:24,1
18:00,2021-01-06,447687,132,21:20,5
09:49,2020-03-04,600686,44,16:43,5
18:32,2022-07-13,594552,239,21:58,8
16:28,2020-05-16,489299,230,18:29,9
13:17,2021-01-10,521216,270,20:10,3
14:14,2020-01-13,432042,55,15:11,7
10:32,2022-12-12,476570,16,10:39,5
18:03,2021-07-21,423866,49,19:01,7
19:42,2020-06-01,532256,219,21:52,13
13:36,2020-02-08,524066,261,20:10,15
09:23,2022-11-06,594611,266,11:00,4
16:35,2020-09-03,429189,171,19:20,10
13:16,2020-11-28,446734,142,20:03,12
21:41,2022-02-01,596268,206,21:47,8
10:46,2021-12-07,593122,86,15:17,14
18:12,2021-05-30,407849,150,21:10,9
10:50,2021-09-16,590769,124,20:03,8
18:54,2020-12-16,541520,210,21:49,7
11:42,2020-09-08,439602,184,16:14,4
16:33,2021-06-01,545626,174,17:01,4
18:26,2022-01-10,574546,96,19:27,6
10:53,2022-03-30,488646,18,17:04,11
14:30,2021-05-15,526407,93,20:12,4
12:16,2020-08-16,563550,31,18:07,10
18:47,2022-07-08,436125,31,19:42,14
21:13,2023-01-07,505466,18,21:54,4
16:11,2022-08-04,531680,217,21:59,6
19:42,2022-10-05,588093,105,20:20,15
09:30,2021-07-02,467469,250,19:57,1
17:31,2021-01-05,597892,92,20:34,14
14:47,2021-02-16,428940,52,20:25,15
09:53,2022-07-17,430688,263,15:51,2
11:50,2020-07-11,452490,31,20:08,2
16:04,2020-09-12,441823,274,16:21,5
19:30,2022-09-09,416185,189,19:57,11
16:03,2022-07-10,584500,216,16:43,5
10:10,2022-09-11,543344,254,11:17,8
10:11,2021-08-16,552340,4,12:23,7
20:04,2021-12-09,421422,86,21:48,13
17:02,2022-03-08,446563,193,21:36,1
14:35,2020-03-08,457476,248,15:25,14
21:09,2021-11-28,476812,167,21:20,5
15:00,2022-02-11,498015,258,17:57,4
18:30,2022-08-22,512017,293,19:44,7
21:19,2022-02-11,482564,135,21:59,13
17:26,2022-12-17,562344,116,21:31,5
11:00,2020-12-17,545319,69,16:19,11
17:12,2020-08-12,497175,57,18:11,1
17:58,2020-11-20,432333,67,18:22,3
11:47,2022-05-12,454304,217,14:33,14
14:01,2021-01-08,519505,180,21:23,9
14:50,2021-06-19,494168,67,16:54,12
16:13,2022-06-18,496557,94,21:21,5
12:39,2022-11-17,509881,3,16:44,13
15:08,2020-12-31,497043,236,18:06,3
09:25,2022-06-06,533077,116,13:02,9
21:22,2022-07-10,596071,141,21:42,4
17:50,2020-05-08,528687,243,19:17,13
14:24,2022-09-13,565056,276,14:48,3
13:15,2020-02-17,568410,153,15:28,14
09:07,2021-05-29,464676,33,19:21,12
09:57,2021-12-01,550152,254,19:28,7
21:21,2023-01-13,583173,111,21:55,10
18:33,2022-10-01,408613,226,21:16,5
13:53,2022-09-10,401173,129,19:26,5
15:09,2020-09-08,567018,194,17:56,7
14:40,2021-06-24,467029,78,16:40,4
18:39,2020-03-09,556871,257,21:17,11
21:55,2021-02-14,600739,216,21:57,9
20:32,2021-09-29,479750,287,21:19,12
20:35,2021-07-07,413949,106,21:22,5
09:59,2021-10-17,581371,266,15:35,2
18:36,2022-07-06,454224,34,19:53,9
19:17,2022-07-06,543983,88,20:54,5
12:25,2023-01-10,402892,18,18:32,14
19:29,2020-08-03,547798,237,19:32,15
19:38,2020-10-14,449879,205,19:57,9
14:16,2020-03-24,426710,29,16:36,9
20:02,2021-10-23,451164,181,20:53,14
10:41,2021-10-29,427577,272,15:44,7
21:31,2022-07-12,580786,47,21:45,7
09:39,2022-09-28,549016,118,17:29,9
12:08,2022-10-21,585830,12,17:01,1
12:25,2021-04-12,562677,154,21:35,15
13:57,2022-09-10,443593,151,16:59,8
09:11,2021-11-30,443370,112,18:54,7
10:05,2023-01-10,549317,91,21:57,12
18:13,2021-08-14,543286,68,19:55,8
20:16,2021-02-20,455909,93,21:45,7
16:21,2022-05-05,596121,254,17:46,10
19:23,2020-07-14,449781,294,21:45,9
10:28,2022-02-22,597554,37,13:34,12
09:05,2020-11-17,526156,42,17:58,11
12:35,2021-12-05,574116,285,17:38,11
20:54,2020-11-22,460133,134,20:56,3
13:14,2020-06-24,455042,254,21:17,5
14:18,2021-03-30,576968,287,16:29,15
20:13,2020-11-06,441194,86,20:42,5
13:50,2020-03-18,472759,186,20:08,14
10:10,2021-03-04,523029,15,19:21,3
11:10,2021-08-12,551261,121,21:05,9
17:23,2021-03-28,507197,163,20:03,2
14:09,2021-04-21,600987,226,15:53,14
16:06,2022-11-01,589479,231,17:14,9
11:22,2021-06-22,464571,240,13:00,14
15:29,2022-07-30,561816,79,17:27,14
11:42,2021-08-07,593171,286,21:27,15
14:35,2021-01-23,435700,136,15:10,9
10:16,2022-10-18,580386,271,14:55,2
12:59,2021-07-21,494499,182,13:35,6
21:32,2020-03-05,527635,267,21:40,6
19:56,2022-05-02,405994,140,20:23,9
20:01,2020-10-04,481587,252,20:38,13
13:29,2020-12-22,493185,30,18:24,5
20:50,2020-10-19,591090,293,21:36,5
17:26,2021-06-02,555360,84,20:55,9
12:54,2021-12-14,582141,245,15:53,15
09:12,2021-06-21,441682,24,12:27,11
21:14,2022-01-29,565838,292,21:48,5
18:04,2021-09-12,529785,135,18:25,8
16:00,2022-03-02,544625,194,17:57,12
21:29,2022-12-06,506226,58,21:43,10
12:25,2020-12-15,524158,120,14:20,12
11:04,2022-03-31,503862,91,11:38,1
13:54,2021-04-02,510542,286,16:56,10
09:36,2022-12-29,570688,68,21:42,13
12:30,2021-03-28,463354,60,18:01,3
19:36,2022-07-09,499778,98,21:00,12
17:31,2020-01-20,442716,300,19:08,8
18:56,2020-12-11,542749,39,21:17,4
18:27,2020-03-03,436426,271,18:46,4
19:43,2020-08-30,407889,229,20:16,6
12:49,2021-01-31,478459,21,14:24,11
13:04,2020-09-13,584275,294,21:31,12
15:11,2020-03-03,531099,122,17:20,4
09:56,2021-10-14,483615,253,15:36,1
10:08,2020-01-05,436616,161,15:36,3
21:49,2020-03-03,490776,57,21:58,7
16:46,2020-10-28,441825,149,18:56,9
19:04,2020-04-13,447118,202,20:55,5
14:36,2022-05-29,418660,185,15:40,13
19:41,2022-06-25,558907,72,19:41,1
15:36,2021-05-30,568412,3,18:37,5
10:31,2021-01-22,462181,292,14:08,7
16:53,2022-05-12,465627,247,18:17,2
20:51,2021-12-28,568663,156,20:57,6
20:38,2022-03-12,429654,294,21:03,8
15:08,2022-05-06,529552,268,19:58,7
10:39,2020-02-02,452415,160,15:05,3
12:35,2021-02-28,568367,171,19:09,2
14:00,2022-11-05,408860,119,16:04,8
10:11,2022-11-09,450614,95,11:00,10
16:29,2020-04-05,515788,240,16:32,6
12:23,2021-08-07,524893,231,18:58,13
19:25,2020-10-18,581672,278,19:36,8
18:37,2022-02-23,592460,224,19:53,5
21:20,2020-01-25,428350,191,21:28,7
16:02,2021-10-10,401714,241,16:53,8
17:24,2020-12-20,430555,70,18:11,2
17:10,2021-07-01,572595,161,18:17,11
15:54,2020-03-20,505763,108,17:11,6
16:17,2021-12-30,543028,31,19:39,5
17:26,2022-07-20,537616,266,18:44,4
17:58,2021-12-28,496740,78,20:56,15
09:41,2021-02-25,563429,43,19:24,14
15:13,2020-07-30,468564,138,20:34,11
14:32,2022-02-17,433648,24,18:25,4
20:36,2021-04-14,535805,286,21:42,3
10:57,2022-04-26,482673,122,19:52,15
19:46,2020-04-03,502020,156,21:56,11
12:27,2022-09-06,433556,62,21:41,1
12:05,2020-01-11,556676,241,21:21,11
12:49,2020-01-13,588703,156,13:00,12
16:57,2020-08-20,548200,246,21:42,10
11:39,2020-11-07,403797,107,20:27,3
09:05,2021-03-14,531594,28,18:00,7
14:51,2022-06-21,573927,104,15:13,13
17:23,2020-11-05,417353,159,21:08,6
20:08,2020-07-11,486132,281,21:18,9
09:42,2021-05-19,572895,166,11:01,6
11:03,2022-01-17,552981,268,11:48,3
15:24,2021-04-04,465498,63,17:17,15
10:39,2022-05-13,483558,16,21:58,2
20:03,2020-04-25,488321,222,20:07,12
17:02,2022-11-11,519286,240,17:03,9
09:32,2021-11-28,465937,233,16:40,3
11:13,2022-08-31,498133,200,19:23,9
17:46,2020-04-28,434472,187,21:12,12
14:40,2022-03-05,451827,43,20:14,14
12:57,2020-05-18,477034,284,18:10,14
18:17,2020-01-04,454257,116,20:43,3
14:40,2021-09-17,419403,276,21:08,8
21:44,2020-05-28,435306,182,21:46,4
15:16,2021-04-03,464185,187,16:56,15
10:49,2021-01-14,408690,257,13:21,10
15:35,2021-03-25,549108,256,16:12,10
14:55,2022-04-28,441724,294,20:40,13
19:29,2023-01-27,570007,25,19:29,5
12:17,2020-12-11,520182,101,13:46,15
10:30,2021-07-03,583380,142,20:04,12
14:07,2020-07-12,431292,118,14:34,9
12:33,2020-07-22,562675,87,18:04,4
13:22,2022-01-18,532236,60,17:21,8
10:39,2021-05-05,403736,182,12:30,1
16:19,2022-03-17,528496,44,20:14,15
15:28,2020-07-22,463678,216,21:33,12
21:02,2020-12-12,491741,126,21:09,15
18:04,2020-03-05,481481,177,19:12,8
17:41,2020-07-26,414803,117,21:53,6
09:59,2021-09-17,529246,100,19:14,4
14:04,2021-08-13,526546,117,16:50,3
12:57,2020-05-22,491095,279,18:23,2
20:59,2020-09-19,424652,195,21:36,6
10:12,2021-11-03,457439,292,21:10,14
09:32,2021-08-27,476334,264,14:12,6
20:39,2021-01-17,456720,22,21:27,11
09:58,2020-07-13,507046,153,12:27,6
12:00,2021-01-02,591949,283,20:17,14
20:26,2021-02-13,480081,12,21:49,4
09:49,2022-11-01,428521,295,20:25,12
14:38,2020-11-21,480158,101,15:49,7
17:03,2021-01-17,404278,243,18:41,7
18:32,2022-11-14,559015,6,19:32,5
12:15,2021-10-14,560331,30,14:56,4
12:32,2020-03-22,583195,277,15:08,2
21:49,2021-03-14,531327,64,21:50,4
16:15,2022-04-21,577977,39,16:43,15
09:18,2020-01-28,415004,151,21:29,11
09:39,2020-07-12,402341,152,11:59,3
19:19,2022-07-26,512764,259,20:13,3
14:39,2021-04-22,597179,73,20:48,4
10:59,2021-08-16,521113,171,11:10,2
15:29,2022-07-27,430511,259,19:41,14
12:48,2020-08-09,456926,300,21:51,14
19:50,2020-11-09,469776,99,20:21,15
12:25,2020-10-14,505281,292,12:40,13
17:57,2021-10-22,497741,231,21:53,5
11:47,2021-01-22,588663,71,21:02,1
19:42,2021-05-23,534337,230,20:53,12
17:07,2020-12-01,449976,104,18:23,2
16:48,2020-05-17,589820,279,21:31,6
21:52,2022-09-16,596320,217,21:55,12
19:42,2021-12-30,493161,69,20:46,9
15:18,2021-11-20,526701,289,17:38,6
20:08,2020-11-24,417393,128,21:23,4
20:16,2022-09-27,419842,30,21:28,1
10:02,2022-11-22,493228,39,18:56,13
11:13,2021-11-21,407747,191,12:46,11
09:53,2022-09-01,582892,300,15:59,7
12:38,2020-07-09,517024,96,17:06,9
12:36,2021-09-08,490973,171,14:33,14
14:39,2022-01-10,524815,222,16:57,8
11:08,2022-05-21,528045,181,19:59,10
17:52,2021-06-04,439207,155,20:39,12
20:36,2020-08-09,464209,114,21:11,5
09:18,2021-10-31,499720,295,18:13,12
10:37,2020-01-29,467690,290,12:46,12
20:27,2020-02-28,418837,6,21:27,10
13:04,2022-08-24,537324,256,19:11,12
15:11,2020-06-10,411647,192,17:12,7
14:47,2020-10-09,536298,162,16:00,8
20:15,2020-10-18,406623,258,20:28,6
09:05,2021-10-20,549768,130,15:57,9
13:09,2020-09-04,414018,65,21:12,9
10:26,2020-05-16,594982,23,20:47,4
10:39,2022-06-09,407307,190,19:53,6
09:54,2020-10-04,587284,44,19:07,8
09:03,2022-04-09,498913,290,17:07,1
21:34,2020-05-15,505014,146,21:35,5
16:40,2022-06-27,597276,214,17:41,11
14:31,2020-12-17,423820,25,18:34,6
19:39,2022-04-12,570956,170,21:49,8
10:39,2020-09-02,420172,283,16:30,3
18:56,2022-04-01,558438,110,19:28,15
11:24,2020-01-17,409482,289,12:56,6
11:19,2022-09-23,453996,196,18:41,8
21:17,2020-11-06,474398,107,21:35,10
16:03,2020-03-05,421180,194,18:32,12
18:48,2021-05-18,530711,129,20:36,14
15:26,2021-10-21,468377,141,18:48,1
12:10,2020-09-07,555701,178,13:29,7
13:13,2021-09-15,583595,169,14:17,8
12:03,2020-08-02,544959,181,16:35,9
18:47,2022-03-25,552242,284,21:47,15
15:14,2020-12-06,516905,70,21:39,7
16:39,2021-07-30,450063,176,20:08,11
14:49,2022-02-15,563687,255,21:14,3
11:55,2021-08-31,564119,298,14:11,1
09:51,2020-06-20,561151,249,18:40,8
21:15,2021-04-29,510605,266,21:39,5
17:28,2021-01-26,500141,220,21:49,9
21:30,2021-08-04,483115,24,21:48,3
09:36,2020-12-25,486226,3,10:03,4
17:05,2020-01-21,547850,277,20:14,12
09:40,2021-01-18,429856,282,16:00,9
16:39,2021-03-28,516213,137,20:59,5
13:19,2021-03-26,487894,30,13:45,1
14:17,2020-06-24,481790,197,14:35,10
20:06,2020-09-02,539309,211,20:57,11
14:44,2022-01-12,573680,171,18:45,13
15:42,2022-01-15,548560,259,18:49,12
15:55,2020-07-01,487863,94,16:14,2
14:02,2022-08-29,421737,50,18:59,1
18:39,2022-01-26,573007,15,19:47,15
17:28,2021-07-07,593197,41,18:22,9
15:41,2022-02-20,453898,159,15:48,5
18:10,2020-04-23,545588,252,19:18,9
09:06,2021-08-25,543377,175,09:07,5
14:01,2020-09-28,458642,253,16:05,3
15:21,2023-01-08,428843,125,21:57,8
10:52,2022-06-24,551165,233,17:45,12
09:36,2020-11-05,455893,291,16:45,6
18:05,2022-08-05,462943,211,20:24,1
09:15,2020-11-29,454996,107,20:05,11
13:20,2021-06-28,410770,226,19:13,11
16:28,2022-06-14,428330,115,16:59,4
10:34,2020-12-27,503623,288,10:36,1
16:54,2020-03-12,501391,59,19:26,4
16:55,2022-04-10,451375,295,20:35,11
17:44,2022-09-29,516530,194,21:03,11
17:25,2021-04-16,535360,96,19:39,15
21:28,2020-01-22,562650,47,21:46,9
16:42,2022-01-13,424709,107,19:23,3
20:58,2023-01-18,462902,142,21:16,8
18:53,2021-06-25,481000,163,18:57,14
20:19,2022-01-27,509646,33,20:28,1
21:24,2020-01-21,525855,236,21:28,3
13:17,2020-03-12,574184,9,16:17,7
16:45,2021-09-30,564037,68,21:45,7
